overall,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,vote,image
5.0,True,"10 6, 2012",A28VDH72GD5FQ,B0001FS9NE,,Jake13,I CAN FINALLY GET RID OF MY USB / STRAINER COMBO OUT OF MY WINDOW...THE SIGNALS I GOT BEFORE WERE 1/2 BARS ..NOW THOSE ARE 4/5 AND I HAVE NUMEROUS SIGNALS I NEVER RECEIVED BEFORE...HAVENT TRIED ANY DOWNLOADS YET BUT SO FAR THIS SET UP ROCKS...THANK YOU,EXCELLENT,1349481600,,
5.0,True,"09 20, 2012",A3JODP7JT671E2,B0001FS9NE,,Lin,I was surprised that this product worked. The product is compatible with Dell's Optiplex 320. I have been using the product 24/7 and the product continues to work well.,Descent,1348099200,,
5.0,True,"08 27, 2012",A1QLHQ4PWOZRX5,B0001FS9NE,,Vickie,"Arrived quickly, was exactly as described, and seems very reliable.  The driver uploaded very quickly.  It works as described, and is very competitive price-wise.",Good product.,1346025600,,
5.0,False,"08 6, 2012",A309MRYEU1PA1A,B0001FS9NE,,LYNDA BETHUNE,This product is an excellent - low cost for great product.  We have used it many times on numerous jobs & recommend it highly.,Excellent Value,1344211200,,
5.0,True,"07 27, 2012",A3GVYP36MNMZAU,B0001FS9NE,,Joshua Cardin,Using a MX846 to upgrade my Dell Vostro gave it new life.  Download and install the driver from Dell before you install the chip.  Super easy if you are not queasy about removing your keyboard.,Great upgrade,1343347200,,
5.0,True,"06 8, 2012",AR6YFVMCYRVJH,B0001FS9NE,,Frank Kowalski,"Better than average, quite well as a matter of fact.  Still running after 2 years.  Good range also.  XP users be advised to have at least Service Pack 2 (or 3 is recomended) installed to identify stations properly that use more than WEP encryption.",Better than average.,1339113600,,
5.0,False,"03 26, 2012",A2UL0DVTM8KVNV,B0001FS9NE,,R. A.,"Overview

This is a great array for someone looking to expand their home storage network or possibly someone with a SOHO setup that needs plenty of storage. I used this array to combine many different drives I had laying around from past system builds as well as to give me a central place to go for over 15TB of storage.

Unpacking

The array arrived well packed with two layers of boxes and internal Styrofoam.

Installation

You will definitely want to buy the optional rackmount mounting rails. The railkit costs approximately $32 more but was worth not having to sit the array on top of another rackmount device. There is no way the front brackets will hold the weight of the array empty let alone full of hard drives.

Hardware

All hardware was included. eSATA cables, SATA cables, power cables, drive trays, and drive tray mounting screws were included. The chassis is reasonably high quality metal, and I believe the power supply is a standard ATX power supply which is always preferred over some custom form factor so that if the OE PS dies you can get another one from anywhere. The array has plenty of fans, so far I have 12 drives in the array and no cooling issues.

The array is surprisingly quiet even when fully populated with WD Caviar Greens. The fans are barely noticeable to include the power supply fan. The indicator lights on the front are sparse but do provide basic information such as which drive bays are filled, which drives are active, and which internal RAID controller is active. A nice to have would have been a LCD screen with temp and other environmental info but at this price point its not surprising that its lacking.

One HW feature that I found totally cool was that you can bring your own eSATA port multiplying RAID controller card if you wanted, disable the RAID controller in the array, and use all of your own features with your own RAID controller card.

Software

The CD that came with mine was useless, trying to read it locked up two different laptops so I ended up downloading the latest software right from their website. The GUI interface for their drives and software is terrible, incredibly cheesy, and felt like something developed in the 90's, but it did install without a hitch and instantly recognized the attached array. Configuration of the RAID went without a hitch.

I did all of my configurations from a server running Windows Server 8 BETA x64 so I can say its not only Windows Server 8 BETA compatible its also 64bit compatible driver software.

A nice feature is that the HD's SMART monitoring information is available via the array's driver software.

Features

The amount of storage options this unit provides is awesome. I was looking for a budget eSATA rackmount enclosure with at least 8 drive bays and this unit definitely performs above and beyond my expectations. It offers all the usual RAID levels but the best part is that internally it is comprised of 3 separate RAID controllers which are accessible via 3 separate eSATA ports on the back so if you wanted to you could connect 3 different servers to this array. Also, if you choose to connect a device to the array that does not have a port multiplier eSATA port, you can configure the internal controller of the array to do the port multiplication for you and present a single logical storage volume to the connected device.

During my burn-in testing of my 2TB WDC Green RAID array I saw sustained writes of approximately 86MB/s and reads of approximately 98MB/s for a RAID 5 array of 4 1TB WDC Greens.

The Bad

The only bad thing about this array is the incredibly cheap hard drive carriages. You have to be very careful when mounting, inserting, or removing hard drives from this array. The carriages are very fragile, thin, plastic and will easily crack or break if handled roughly.  Once the drives are properly inserted into the array you should be ok.

Conclusion

This is a great budget minded eSATA RAID enclosure for anyone seeking a ton of drive bays, HW RAID controllers, and storage flexibilty for less than $1000.00. It certainly is not enterprise class, but then again, neither is the price.",Great Array For The Price,1332720000,,
5.0,False,"03 14, 2012",A14GJA3ZCLL6G8,B0001FS9NE,,NJ IT Guy,"<div id=""video-block-R1VI2UBHESJZRN"" class=""a-section a-spacing-small a-spacing-top-mini video-block""></div><input type=""hidden"" name="""" value=""https://images-na.ssl-images-amazon.com/images/I/C1E0Wv3uXqS.mp4"" class=""video-url""><input type=""hidden"" name="""" value=""https://images-na.ssl-images-amazon.com/images/I/81z6VqeNigS.png"" class=""video-slate-img-url"">&nbsp;Here are 2 of the 3c16486's working as a backbone for a medium sized business.

70 computers
2 floors
Some of the ports have cheap 5 port switches on them.
2 linksys access ports (cheap walmart deals)
Running in ""as is"" configuration from the factory.",3com 3c16486 Baseline Switch review,1331683200,,
5.0,False,"03 14, 2012",A129AN1EZZVG61,B0001FS9NE,,ComputerGuyNJ,"We have 2 of these as our backbone for our 70 machine office. They are a bit noisy, but their performance is perfect.

Main points:
-Does not need to be a ""managed"" switch.
-Easy plug and go.
-Light enough to put into a U1 rack spot with just the from brackets.
-Uses standard UNC power cable.
-Fans make a little noise. Good enough to hide in a room, but not in an open space next to office workers.","Easy plug and go setup, great performace",1331683200,,
5.0,True,"01 20, 2012",A2PQSEQK3B3669,B0001FS9NE,,Kristian Stark,"I needed some simple switches not too long ago to place in low volume traffic areas.  A prime concern was price, and these fit the bill quite nicely.

Although there are only three connections to the switches that I placed, they are expected to handle some rather large transfers at times - they are connected to networked printers in the premises, as well as to a networked copy controller.  I have not seen any issues with them since their installation, and they look decent enough to not cause any raised eyebrows when they are in plain sight.  Time will obviously tell how well they last, but considering that a similarly placed ""name brand"" switch recently gave up the ghost after 8 months, these have more than paid for themselves by now.",Cheap in price only,1327017600,,
5.0,True,"12 26, 2011",A3LWYQ7AX3YQR6,B0001FS9NE,,Patrick McEvoy,"This USB hub works just fine, and I love the design.  I have never liked the solidly-built hubs, because when you have several items coming in from different angles/directions, they tend to move the hub around or even damage it. That's never an issue with this design.  Inexpensive and it does what I want - recommended.",Just what I wanted,1324857600,,
5.0,False,"12 5, 2011",AR7RVZZQDW6B3,B0001FS9NE,,Gadgeteer,I used this item in an older laptop that had only wireless G.  It is a perfect upgrade due to the super small form factor.  It does tie up a USB port but you can hardly see the adapter once its on.,Works Great,1323043200,,
5.0,True,"11 26, 2011",A20Y59H0YSKQIH,B0001FS9NE,,Rifleman,"I have bought two or three of these for myself and friends. They work really good, and seem to have better reception than other bluetooth adapters that I have used. If you buy this I don't think you will be disappointed!",Great Product,1322265600,,
5.0,False,"11 23, 2011",AS2SZDQQASSBW,B0001FS9NE,,Ken,"Simple set up, expandable, and flexible. For the price and performance this unit is a solid value. QNAP offers a fantastic UI and Linux based stability for an blended Linux/Mac/PC environment.",Quick and simple,1322006400,,
5.0,True,"11 9, 2011",A2Y8JSKDSZ143V,B0001FS9NE,,Rocky Mountain Eclectic,"Great service, great product. It does everything I need it to. Arrived in good time and price was right. good deal.",Works Great!,1320796800,,
5.0,False,"10 22, 2011",A3FNHCCZ6AK81C,B0001FS9NE,,TJNII,"This switch has a built in TDR!  For those of you that don't know, that is the method used to find faults in cables.  If you have broken or shorted cables then this should find them.  It found a break in one of my cables I didn't even know about!  Well, didn't know about until it failed to link at 1Gb/s anyways...)

This switch is fill gig, supports an SFP, and is small.  From the pictures you may think it is rack sized by its proportions, but it is only about 1"" tall in reality.  It also has a serial connection.  I haven't used it yet, but it is very nice to know it is there in case I botch up the settings.

I did find the vlan settings convoluted.  I had a heck of time getting traffic tagged properly on the SFP.  However, I think this was exacerbated by the fact that I haven't migrated off PVID 1 yet.  Read the manual before configuring 802.1Q on it.  The switch I got had 3com firmware which is very different from HP ProCurve firmware.",This thing does time delay reflectometry!,1319241600,,
5.0,True,"10 4, 2011",A1FLXMG67FIF22,B0001FS9NE,,WVU Rocks,I have owned this NAS for almost a year now and actually purchased a second one.  It works flawlessly and QNAP live tech support is superb. There is also a fairly comprehensive forum for users as well. I have slowly upgraded my capacities as newer larger capacity drives have come out on the market.  All have been recognized and the space expanded without a hitch. I highly recommend this product.,Amazing product,1317686400,,
5.0,True,"10 3, 2011",AGOUTH0IR4SU2,B0001FS9NE,,Richild1983,"This router works like a charm and I cannot get my hands off this one. I needed a router to practice for my CCNA and CCNP and decided to look online for a place to get a good router; Amazon was great and this store was awesome. I mean they were fast and effecient, it took less than a week to get my router into my hands... It was like clockwork. Keep up the good work.",Great product,1317600000,,
5.0,True,"09 29, 2011",A23BZ2NURE3RNX,B0001FS9NE,,W9WTF,"I was looking for a way to connect multiple devices to my Yaesu FT-897 Amateur Radio. I had 3 devices that needed access to the 1 socket in the radio. (a CAT cable for computer control, a linear amplifier and an AT-897 external tuner) After switching the plugs out manually for a few weeks, I happened to see this product during a search for a multi-port switch. The price was much lower than the 2 port switch I had been considering, so I ordered it. Delivery was quite prompt and installing it to my station was easy. I'm very happy that I ran across it before ordering something less capable.",Just what I needed,1317254400,,
5.0,True,"09 25, 2011",A39H4YOMDY8OPK,B0001FS9NE,,Edward Jackson,"Product is excellent. Priced fairly and arrived less than three days after purchase. Worked very well considering that it was different from the hardrive adapter that originally accompanied the unit. Overall, great deal! Highly recommend.",External hardrive adapter,1316908800,,
5.0,True,"09 7, 2011",A3D0LCVZAQPFJP,B0001FS9NE,,Hana,"I bought this to watch my 2 kittys while I am out for work. I check them on my iphone periodically. The image is good enough to meet my need both in bright and dark. The installation and set up were easy. I though I had problem and emailed cutomer service. they reponded immediately but I found it was a small issue and solve it before scheduled an phone appt with them. I bought the one with wireless adapter and love that I can leave it in my kitty room which is diffdernet room from my PC and wireless rooter are. Only one note is that you can communiate with speaker and microphone when you are on PC; but on iphone via Seedonk, it is speaker only, i.e., you can hear them but you cannot talk to them. This item really gave me a peace of my mind... thank you!",Works Perfect!!,1315353600,,
5.0,True,"08 19, 2011",AM01P5NFY6PBV,B0001FS9NE,,mike91t,"I purchased this router looking for power with stable software.  It has provided me with both!  Range is excellent and the software is able to do everything I need.  I run a server on my network along with network accessible video cameras, netflix streaming roku's etc.  I've had the system up for over a week and have had no problems.  I like the fact you can easily create multiple SSID's along with settings for power, port forwarding etc.  I did add a 12v fan to the unit to keep it running cool but I don't think this is really required.",Powerlink Boost N,1313712000,,
5.0,True,"08 12, 2011",A1R4830GBU8UIM,B0001FS9NE,,PreparedZombie,"Works well on my 64-bit Windows 7 Pro machine. Installation was a breeze, and it has no problems connecting to my router in another room. The software it comes with seems streamlined and intuitive, with no excessive bloat.",Works for me,1313107200,,
5.0,True,"06 21, 2011",A2S2VP5J3WCT6J,B0001FS9NE,,Mark and Jen,"I am using this antenna with a pair of Linksys WAP54G wireless APs, one acting as a repeater.  The main unit has a 1 watt amplifier hooked to this antenna, the repeater had nothing.  I had to locate the repeater in a favorable location within my home .25 miles from the base unit.  This worked for 6 months until I redecorated and had to move the repeater. I added a 1 watt amplifier to it with the standard antenna and it has been working for the past 6 months in that configuration.  I have been broadcasting for more than a year without issues except for power outages, this sometimes forces a reset of the equipment, but nothing too serious.  Rain and snow have not effected the performance.",Broadcasting over .25 mile.,1308614400,,
5.0,True,"06 6, 2011",ADKYXJYKEG1MZ,B0001FS9NE,,Les Versaw,"I can hardly believe broadband has not covered the US yet and so many still have to suffer with dialup. In the meantime, this is the way to go with laptop or notebooks. Get a power and phoneline surge protecter too. Mine blu-up and I had to replace it.",If you must have dailup this is the way to go portable.,1307318400,,
5.0,True,"04 25, 2011",A2YYAIDQJUXLEF,B0001FS9NE,,Ryno,Excellent product.  made our small company much more efficient.  I would recommend this product to anyone who has a slow network.  Trust me.,3COM,1303689600,,
5.0,True,"03 19, 2011",A16FX3ZJT4BFIC,B0001FS9NE,,Gentlebusinessmansir,"I researched reviews, tech specs, drives for the last two years before I settled on this product.

QNAP has one of the best reputations in the industry for quality and workmanship.  This has an extremely low power draw and I've acheived write speeds of 65 MB a second over gigabit ethernet which is far greater than USB 2.0 (roughly 25 MB a second).

This product is half the price of a TS-459 Pro+ ($900 before tax).

I bought all enterprise drives for additional reliability (WD RE4) I'm currently upgrading to Hitachi Ultrastar 3 TB drives.  The new firmware (3.4) from QNAP provides support 3 TB drives.  So max would be 6 TB for Raid-1, 12 TB for (JBOD, RAID 0), and somewhere inbetween for Raid 5.

Good luck and don't forget to get a UPS to protect your data in case of a power outage!",Perfect Combination of Price/Storage/Speed,1300492800,,
5.0,True,"03 7, 2011",A124PSAV4UV3BX,B0001FS9NE,,Mongoose8e2b4i,"This is a fine replacement for a Broadcom wifi adapter in a laptop.  It's connects faster, and the speed is very quick.",works fine,1299456000,,
5.0,True,"01 21, 2011",ATMI5EZI7OGSD,B0001FS9NE,,randorin,"I own a prior NAS from QNAP (a TS409 purchased about 2 years ago).  I have had little to no problems with the NAS device, and when I did have 1 problem updating the firmware, QNAP tech support was top notch.  They remoted into my NAS and fixed the issue.

When I decided to purchase another NAS device (extra speed, more storage), I could not find a better product than this QNAP.  You can find CHEAPER devices from synology, or thecus, but I feel this device is one of the best.

The build quality feels excellent.  When it arrived, it feels and looks like a serious piece of IT equipment (which it is).  The front panel makes it easy to setup.

I had no issues mounting my drives (also purchased through amazon), and performing the setup.  There are a lot of options with the firmware of this device!

It can be setup to email or sms txt message you if there is a problem with it, it has several different built in software applications (like ITUNES server, and bittorrent downloading software), and is expandable with applications you can install through the firmware separately.

It IS a lot of money, and you could build a computer for less money, but at full load this device uses much less energy than a computer, is quieter, and QNAP is always updating the firmware with new features.

They even updated the firmware for my old NAS with most of the new features of the newer ones, so they do not just abandon the old devices until technology has fully passed them by.

Highly recommend this product.",Qnap NAS is the best of the best,1295568000,,
5.0,True,"01 4, 2011",A3TWNH584UBMTO,B0001FS9NE,,ticats4444,"outstanding product -- if you are having trouble connecting to the internet with a weak signal for wireless use -- this is the product.......

the one problem Mac has with the Mac Pro Laptop is a built in ""N"" card that works ok when the signals around are strong but if they are weak the signal will keep kicking in and out..............this product with solve the problem..............5 star",hawking network dish adapter for Mac users,1294099200,,
5.0,True,"12 22, 2010",A2RFR8NM3IK04J,B0001FS9NE,,Jethro,"I am using this to monitor  temperature in a data center. The readings are accurate and the email alarms give just enough information without bombarding me with too much information.

Configuration was simple and in less than 15 minuets I had the device configured and installed into its home. The web interface is simple and to the point. The only issue I had was concerning the devices ability to send out email, and with a little help from tech support that was easily fixed. I just ordered a second device for my other data center. The quality is way better than expected, especially for the price.",Couldn't ask for a better niche product,1292976000,,
5.0,True,"12 6, 2010",A3U5W4MQ7HA99U,B0001FS9NE,,D. C. Fox,"I have enjoyed the Netgear a lot.  I have had it for a year, but just put it into action last month.",Love Net Gear,1291593600,,
5.0,True,"12 2, 2010",A1RDZP8TF1THTO,B0001FS9NE,,Michael L. Redfield,"Did my homework on these network-through-your-household-wiring things, and was skeptical.  Found reviews of the Corinex HomeNet Powerline HD200 adapters, found lots of either one-star or five-star ratings, and lots of sob stories about how poor the installation instructions were, and what a terrible ordeal it was to get them installed and working properly.  I needed what they offer, though, so I ordered a pair and braced myself for a terrible experience.

I have to say that the ""2 Minute Installation"" note on the front of the package turned out to be a significant understatement.  It took me at least five minutes to get the adapters cabled, plugged into wall outlets, and synced.  I did exactly what the instructions said to do - six easy steps - and everything worked perfectly.  I didn't have to touch any of our network settings.  I can now stream Netflix movies on my PS3 in an area of our house that has been a dead zone for the signal from our wireless router.  I had resigned myself to spending hours screwing around with these things, and now I can watch movies instead!  Couldn't be happier with this product.",Whew!,1291248000,,
5.0,True,"11 20, 2010",A3TVV8KJK832AH,B0001FS9NE,,halSoCal,"Two of these switches replaced two Linksys switches that continually needed to be re-booted.  The two Asante switches worked flawlessly for day one.  When I had a question I got outstanding support within less than 5 minutes from someone in the United States who could answer my question. As a result, I just purchased a Asante wireless router.",Works far better than Linksys switch,1290211200,,
5.0,True,"08 30, 2010",AF3VQEJBU06UY,B0001FS9NE,,not2smrt,"Attached the antenna to a linksys pci card.  Increased a weak and unstable 2 bar signal to a rock solid 5 bar between two buildings about 250 ft. apart.  Can watch videos and TV, listen to music, etc. with no problems.  Highly recommend.",Good Product,1283126400,,
5.0,True,"08 15, 2010",A8NGTT67DYJ2,B0001FS9NE,,eddieinlouisiana,Easy to order and check out. Great item and price. Shipping quick as expected. Thanks very professional.,"Great item, great price",1281830400,,
5.0,True,"08 11, 2010",A3PA7O1N7JGTIT,B0001FS9NE,,Jerry Gips,"Works like a charm. I hooked up the ethernet cables, plugged in, the units automatically connected to one another, and my DirecTV receiver connected to the internet. I was amazed that this worked straight away the first time it is plugged in. Highly recommended.",Great product that worked right away,1281484800,,
5.0,True,"08 10, 2010",A2UN2PW5X9JHMI,B0001FS9NE,,David B,"I used two of these to WDS bridge two Asus wl-520gu routers together and it worked great! Very stable connection if using Tomato firmware with transmit power set to around 80.  If the two antennas have a clear view of each other, there should be zero problem in getting a rock solid connection.  Make sure you buy the correct antenna cable to hook up to your router as this package does not come with it.",Wow! Simply the best!,1281398400,,
5.0,True,"07 28, 2010",A2OPBRR9CJFGHT,B0001FS9NE,,rtuminello,"This product is just as described and on testing performs as I had hoped it would. I am still in the set up and testing phase after receiving the ET-2 in the mail. After talking with the tech support I felt more confident in my purchase based on their knowledge of the product. If this item fits your needs, purchase it with confidence. It is very professionally made and comes as a complete package including power supply. Temperature readings are accurate and easy to monitor over the internet. An absolute great product. rt",ET-2,1280275200,,
5.0,True,"07 19, 2010",A2OA1J55AVD4EI,B0001FS9NE,,James Humphries,Once my IT expert set it up the NAS has run flawlessly.  Good peace of mine!  We have not expanded it to 4 TB because we do video - Large files!,great,1279497600,,
5.0,True,"07 12, 2010",A1NHNED4X7LXRE,B0001FS9NE,,Doc Martin,"I needed a high speed router and purchased this one to replace an older Cisco-Linksys router.  I also use it as a hardware based firewall.  I'm very impressed with the security, the good signal quality, long range and many other features too numerous to mention.

Buy it... this is the one you need!",The Wireless N router you've been looking for!,1278892800,,
5.0,False,"07 9, 2010",AK0ZV04YO0USO,B0001FS9NE,,Saeed,I bought this item a week ago to share the printer on two machines. There is no problem in setting up this network server. I have an old hp office jet printer which has parallel port; I connect printer to usb 4 hub by cable which has on one end IEEE connector go to printer and other end is usb which is connected to usb 4 hub and hub is connected to arkview server. Software of arkview easily recognize the printer. I attached other usb flash drive. It recognize it too. I installed server on two computers. It is working good.,Good home network server,1278633600,,
5.0,True,"05 23, 2010",A1E7YKRTB8VYUG,B0001FS9NE,,Silhouett,"If you are going to record your phone calls and get caller id I recommend this modem.
I would also recommend Phonetray free and and a commercial software TRx Phone Recorder which
work great with this modem.",Modem for recording,1274572800,,
5.0,False,"05 6, 2010",A37I2Q2RY7AUV2,B0001FS9NE,,Perry L. Shaw,"Installed in new Win 7 machine where I needed a USB 2.0 internal port.  Installed in an open PCI slot, Win 7 recognized immediately.
Can't beat the price.","cheap, worked like a charm",1273104000,,
5.0,True,"03 29, 2010",A1RSEFCEEXQRUA,B0001FS9NE,,Supreme Chancellor,"As an IT for a large corporation, I spend a lot of time testing out different vendor's products.  This 19dbi panel antenna is by far the most powerful wifi antenna I have ever used.  I installed the first one at a marina, expecting to need at least three additional repeaters.  After connecting the antenna at the beginning of the docks I was able to get signal all the way to the end of the docks, (about 1 mile), with houseboats completely obscuring any line of sight.  I had five bars almost the entire way to the end of the dock.  When I reached the furthest point from the antenna, I had one bar of signal.  I kept a persistent ping going the entire time, and I did not get a single timeout, even when reduced to one bar.  I tested my Iphone as well and received similar results.  I have now purchased quite a few more of these antennas.  These are definitely a goldmine for the wifi world.  It is a relief to finally find an antenna that lives up to its expectations so that I don't have end users always complaining to me about poor signal strength.  I will be installing these at several lodging establishments and rv parks over the next few months, so I will post again with the results of those scenarios.",Best high gain antenna I've ever used!,1269820800,,
5.0,True,"03 21, 2010",A2U5308V40Z4OK,B0001FS9NE,,Luis Arce,"I bought this router knowing that it was an old model, I needed an access point to set up a wireless home network for my nephews on my mom's home.
It was a pleasant surprise how good the Linksys router worked not only for the easy setup to the cable modem but also for the quality of the signal, with high stability and a wider range than the router I replaced.",Great router!,1269129600,,
5.0,True,"03 5, 2010",A3HAM42NXQMQ3P,B0001FS9NE,,Lizabel,USB hubs are mostly all the same and serve the same function. This stands out because of its clever and cute design. It folds together nicely for traveling and the ports are situated a good distance apart.,Clever design,1267747200,,
5.0,True,"02 17, 2010",A3MHA5M3B9B3EK,B0001FS9NE,,phonemanjones,"Great product. Advanced knowledge needed to take full advantage of all the features.

Wish list: More memory, more configuration ability with the setup wizard (for less-advanced operators), gigabit ethernet, wireless N. I imagine most if not all of these will make it into the next model upgrade.",All around great security solution for a SOHO,1266364800,,
5.0,True,"02 10, 2010",A3LFWI95DCDMN4,B0001FS9NE,,David C. Mundt,"The router was in excellent shape, and, the vendor communicated well.  Shipping was slow, but, that was noted in the listing.  Works great.",Linksys 8 port Switch...,1265760000,,
5.0,True,"02 7, 2010",A387M0AZBG83LB,B0001FS9NE,,Amazon Customer,"So far this product has performed flawlessly!! Very sorry I had not used US Robotics from the start.

Previously I had used the Linksys/Cisco switches and routers and have been let down every time with breakdowns and many, many resets!!

All I can say is US Robotics has them beat hands down!!",US Robotics 8 Port gigabit Switch...Excellent!!!,1265500800,,
5.0,True,"01 26, 2010",A1WBZA4OM02MXU,B0001FS9NE,,Brenda H,"I received my adapter before the wireless router (also EnGenius) and setup an ad hoc connection. Windows 7 found the adapter right after I connected it to a usb port. It is a small but stylish adapter. I like everything about it. After that it was just a matter of using Windows 7 Network and Sharing Center to setup the connection.

Of course, once the router arrived, it was a snap to setup the network, since Windows 7 had no problems finding the adapter and router. To setup a network using a router, plug in the wireless adapter and then follow the instructions for setting up the router. Easy installation and use, and low price makes each EnGenius product an excellent value.",EnGenius Makes the Best Products,1264464000,,
5.0,True,"01 21, 2010",AR4NKM7NXG92G,B0001FS9NE,,A. B. Schaffer,"Great 8-port switch.  I've owned it for over a year and it remains just warm to the touch. I have several ports at a gig and several at 100FDX.  I leave everything at autonegotiate.  There were a couple times where I switched off autonegotiate on a port and a particular PC because of an intermittent link outage and I was suspecting a problem with the autonegotiate.  But in the end, both times ended up being the same RJ-45 plug at the PC end of the 60 foot CAT-5 cable.  After finally cutting it off and crimping on a new connector, my intermittent problem went away.  This was one of my gig links.  My system maxes out at 450 Mbps point-to-point so I can't test at gig speeds.  Inserting the switch did not make any difference which is good.  One time, I configured three ports in two VLANs, (i.e. port 1 tagged to VLAN 2; port 2 untagged to default VLAN; port 3 tagged to VLAN 2 and a member of the default VLAN).  I could not get it to work with my PCs but I believe my NICs were not working properly with VLAN tags because Wireshark on all three computers never showed me a tagged frame even when I ran straight cable between two PCs configured for tagged VLANs.  In any event, while going through all these configuration changes on the switch, it never locked up or acted strangely.  The unaffected ports outside my little VLAN test remained functional.  So the only gripe I have with small devices like this is that they are too light.  They are at the mercy of the weight of the cables plugged into them.  They need lead in the bottom to hold them in place.  Alrighty then.",Great switch and I'm out of ports :(,1264032000,,
5.0,True,"01 17, 2010",A1ANCHVK4Y21G0,B0001FS9NE,,isadora koff,this item is wonderful.  it enabled me to install things permanently instead of having to disconnect and reconnect.  i couldn't be happier.  and it has the power to run things.  i'm a computer illiterate but i know when my life is easier and less complicated.,life simplified,1263686400,,
5.0,True,"01 17, 2010",A2EJAA0BBSLIKH,B0001FS9NE,,Shih Ho Wang,"This item came with WIDCOMM software.
After the installation, it worked very well.
I ordered several more, but it was no longer
available.",Great product,1263686400,,
5.0,True,"12 23, 2009",A56R62VM06ZBK,B0001FS9NE,,Cory Funk,These are great little switches I use them in the school district where I work and love them.  No problems with them and I have been using them for over a year now.,Great little switch.,1261526400,,
5.0,True,"12 21, 2009",A3RS8UCBAAH6JC,B0001FS9NE,,phonekarl,All I can say is wow...had some trouble setting it up at first but with the Tech support and a little Microsoft fix...wala...this thing is amazing for the price.,Amazing machine for the price.,1261353600,,
5.0,True,"12 9, 2009",A14GFHILOY7XTW,B0001FS9NE,,John Folk,"I'm very pleased with the size and quality of the product.  It's tiny, with just enough of the unit exposed so that it can be easily grasped and removed.  It performs quite well with a good range (I was able to walk anywhere in a 15x15 room without loss of connectivity).

The product does come with a CD that contains both the basic drivers as well as the application that I needed to make this headset work with Skype on my Windows XP machine.

If I may offer a tip for fellow Skype users to help reduce frustration:  Insert the dongle into the USB slot & allow XP to install the drivers.  Then, go to the CD & install the BTW utility that applies to your operating system.  If the CD doesn't auto-run, just open the drive via My Computer & double click on the index.html icon.  It will walk you though several options, including pairing a headset.  Finally, go into Skype's audio settings (Tools/Options/Audio Settings) and choose blue tooth from the drop down lists for microphone, speakers, ringing, what ever you want to work through the headset.

I have had to re-select the Bluetooth option in Skype each time I shut down my PC.  I believe that is an issue with Skype though & not an issue really related in any way to the dongle.  It's a painless 3 clicks, so it's not a huge deal in my opinion.

I'm really glad that I bought it based both on the performance & the fact that it was a third of the cost of similar items sold in local stores.",Works great - fantastic price,1260316800,,
5.0,True,"11 10, 2009",A28P7QWA1FUEHP,B0001FS9NE,,S. Moffett,"I have owned the NV+ and this NVX is much better, read much faster.  It validated all the new disks I bought and said two of them were bad even though they worked in a PC.  It is very quiet and does not take much power.  Software is very versatile - lot of options and the web interface is very straight forward.  5 year warranty is also appreciated.",NVX much better than NV+,1257811200,,
5.0,True,"11 10, 2009",A3LNEJE2SF870J,B0001FS9NE,,M. Esslinger,Great interface to work with (we have tried several others). Solid software and integration with systems. Formatted working raid 5 and connected at GB speed immediately with no problems,Fast and Easy,1257811200,,
5.0,True,"10 28, 2009",A2227KA3DAIPRZ,B0001FS9NE,,Jay,"This is a great switch. I wish, so bad I had found this before I wasted money on my netgear switches. This is so feature rich, I spent quite some time learning how all the features work. You do need another kind of switch to fully use the vlans offered by this unit. I did figure out this trunking is not the cisco type of trunking. If you want the cisco type, it is called ""tagged"" in the vlan config. This trunking is more like link aggregation. This is a nice feature to have! On a final note, this model has been discontinued. The new HP hotness is the 1810G-8.

My only complaints are. This switch does not support STP, or spanning tree protocol. They have updated the firmware the pass the traffic to prevent a packet storm. Also the IP you use to manage this switch does not support IPv6. This should be really easy to add. I just want it to have a set IPv6 address.

Wonderful unit.","understand trunking is not ""trunking""",1256688000,,
5.0,True,"10 25, 2009",A13LA6WF3JLEZR,B0001FS9NE,,ZVaper,"Simple to set up, faultless performance, slightly big and could be smaller.

Price was right.

Overall a 95% in my book!",Works extremely well in bridge mode.,1256428800,,
5.0,True,"10 23, 2009",A2NWOSRE9LD49T,B0001FS9NE,,Patrice Sicaud,A very good inexpensive 24 port switch. The body of the switch actually takes up the entire width of the rack. This makes for a sturdy installation since the rack ears are very short. The switch is also better looking than the Netgear unit it replaced.,Great product.,1256256000,,
5.0,True,"10 16, 2009",A379MGJ04RHDTR,B0001FS9NE,,perplexed,A nice little flying saucer shaped USB hub a little over 3.5 inch in diameter also comes with an extra 56 inch USB cable works very well vista quickly loaded it nice product made in china .,4 port USB UFO Hub.,1255651200,,
5.0,True,"10 11, 2009",A2TYF5K1AW0O72,B0001FS9NE,,Viking Starr,"If you don't like bells and whistles,  this is great, plenty of room for all conponents. Very good price too.",Computer Case,1255219200,,
5.0,False,"10 4, 2009",AN0LVTRNXKK3O,B0001FS9NE,,E,"I've used this modem since DSL came out, I still use it.

It's built like a tank and probably fair to say that it's better than using a new dsl modem.  Also, there is no router inside, which is good.  There is no complicated settings, you merely hook this up to a router.

There is no USB port.  Simply hook this up to the wan port of a router.

I have used this modem 24/7 for more years then I can count.",Amazing Modem,1254614400,,
